# STATION: MTMET
# STATION NAME: U of U Mountain Met Lab
# LATITUDE: 40.766573
# LONGITUDE: -111.828211
# ELEVATION [ft]: 4996
# STATE: UT
Station_ID,Date_Time,ozone_concentration_set_1
,,ppb
MTMET,2017-09-02T20:50:00Z,104.2
MTMET,2017-09-02T20:51:00Z,
MTMET,2017-09-02T20:52:00Z,
MTMET,2017-09-02T20:53:00Z,
MTMET,2017-09-02T20:54:00Z,
MTMET,2017-09-02T20:55:00Z,98.9
MTMET,2017-09-02T20:56:00Z,
MTMET,2017-09-02T20:57:00Z,
MTMET,2017-09-02T20:58:00Z,
MTMET,2017-09-02T20:59:00Z,
MTMET,2017-09-02T21:00:00Z,94.4
MTMET,2017-09-02T21:01:00Z,
MTMET,2017-09-02T21:02:00Z,
MTMET,2017-09-02T21:03:00Z,
MTMET,2017-09-02T21:04:00Z,
MTMET,2017-09-02T21:05:00Z,94.1
MTMET,2017-09-02T21:06:00Z,
MTMET,2017-09-02T21:07:00Z,
MTMET,2017-09-02T21:08:00Z,
MTMET,2017-09-02T21:09:00Z,
MTMET,2017-09-02T21:10:00Z,92.5
MTMET,2017-09-02T21:11:00Z,
MTMET,2017-09-02T21:12:00Z,
MTMET,2017-09-02T21:13:00Z,
MTMET,2017-09-02T21:14:00Z,
MTMET,2017-09-02T21:15:00Z,
MTMET,2017-09-02T21:16:00Z,
MTMET,2017-09-02T21:17:00Z,
MTMET,2017-09-02T21:18:00Z,
MTMET,2017-09-02T21:19:00Z,
MTMET,2017-09-02T21:20:00Z,87.1
MTMET,2017-09-02T21:21:00Z,
MTMET,2017-09-02T21:22:00Z,
MTMET,2017-09-02T21:23:00Z,
MTMET,2017-09-02T21:24:00Z,
MTMET,2017-09-02T21:25:00Z,84.0
MTMET,2017-09-02T21:26:00Z,
MTMET,2017-09-02T21:27:00Z,
MTMET,2017-09-02T21:28:00Z,
MTMET,2017-09-02T21:29:00Z,
MTMET,2017-09-02T21:30:00Z,85.0
MTMET,2017-09-02T21:31:00Z,
MTMET,2017-09-02T21:32:00Z,
MTMET,2017-09-02T21:33:00Z,
MTMET,2017-09-02T21:34:00Z,
MTMET,2017-09-02T21:35:00Z,83.2
MTMET,2017-09-02T21:36:00Z,
MTMET,2017-09-02T21:37:00Z,
MTMET,2017-09-02T21:38:00Z,
MTMET,2017-09-02T21:39:00Z,
MTMET,2017-09-02T21:40:00Z,83.4
MTMET,2017-09-02T21:41:00Z,
MTMET,2017-09-02T21:42:00Z,
MTMET,2017-09-02T21:43:00Z,
MTMET,2017-09-02T21:44:00Z,
MTMET,2017-09-02T21:45:00Z,84.0
MTMET,2017-09-02T21:46:00Z,
MTMET,2017-09-02T21:47:00Z,
MTMET,2017-09-02T21:48:00Z,
MTMET,2017-09-02T21:49:00Z,
MTMET,2017-09-02T21:50:00Z,82.2
MTMET,2017-09-02T21:51:00Z,
MTMET,2017-09-02T21:52:00Z,
MTMET,2017-09-02T21:53:00Z,
MTMET,2017-09-02T21:54:00Z,
MTMET,2017-09-02T21:55:00Z,80.8
MTMET,2017-09-02T21:56:00Z,
MTMET,2017-09-02T21:57:00Z,
MTMET,2017-09-02T21:58:00Z,
MTMET,2017-09-02T21:59:00Z,
MTMET,2017-09-02T22:00:00Z,81.6
MTMET,2017-09-02T22:01:00Z,
MTMET,2017-09-02T22:02:00Z,
MTMET,2017-09-02T22:03:00Z,
MTMET,2017-09-02T22:04:00Z,
MTMET,2017-09-02T22:05:00Z,83.0
MTMET,2017-09-02T22:06:00Z,
MTMET,2017-09-02T22:07:00Z,
MTMET,2017-09-02T22:08:00Z,
MTMET,2017-09-02T22:09:00Z,
MTMET,2017-09-02T22:10:00Z,83.8
MTMET,2017-09-02T22:11:00Z,
MTMET,2017-09-02T22:12:00Z,
MTMET,2017-09-02T22:13:00Z,
MTMET,2017-09-02T22:14:00Z,
MTMET,2017-09-02T22:15:00Z,83.4
MTMET,2017-09-02T22:16:00Z,
MTMET,2017-09-02T22:17:00Z,
MTMET,2017-09-02T22:18:00Z,
MTMET,2017-09-02T22:19:00Z,
MTMET,2017-09-02T22:20:00Z,78.61
MTMET,2017-09-02T22:21:00Z,
MTMET,2017-09-02T22:22:00Z,
MTMET,2017-09-02T22:23:00Z,
MTMET,2017-09-02T22:24:00Z,
MTMET,2017-09-02T22:25:00Z,80.2
MTMET,2017-09-02T22:26:00Z,
MTMET,2017-09-02T22:27:00Z,
MTMET,2017-09-02T22:28:00Z,
MTMET,2017-09-02T22:29:00Z,
MTMET,2017-09-02T22:30:00Z,82.2
MTMET,2017-09-02T22:31:00Z,
MTMET,2017-09-02T22:32:00Z,
MTMET,2017-09-02T22:33:00Z,
MTMET,2017-09-02T22:34:00Z,
MTMET,2017-09-02T22:35:00Z,80.7
MTMET,2017-09-02T22:36:00Z,
MTMET,2017-09-02T22:37:00Z,
MTMET,2017-09-02T22:38:00Z,
MTMET,2017-09-02T22:39:00Z,
MTMET,2017-09-02T22:40:00Z,82.8
MTMET,2017-09-02T22:41:00Z,
MTMET,2017-09-02T22:42:00Z,
MTMET,2017-09-02T22:43:00Z,
MTMET,2017-09-02T22:44:00Z,
MTMET,2017-09-02T22:45:00Z,81.1
MTMET,2017-09-02T22:46:00Z,
MTMET,2017-09-02T22:47:00Z,
MTMET,2017-09-02T22:48:00Z,
MTMET,2017-09-02T22:49:00Z,
MTMET,2017-09-02T22:50:00Z,80.3
MTMET,2017-09-02T22:51:00Z,
MTMET,2017-09-02T22:52:00Z,
MTMET,2017-09-02T22:53:00Z,
MTMET,2017-09-02T22:54:00Z,
MTMET,2017-09-02T22:55:00Z,78.36
MTMET,2017-09-02T22:56:00Z,
MTMET,2017-09-02T22:57:00Z,
MTMET,2017-09-02T22:58:00Z,
MTMET,2017-09-02T22:59:00Z,
MTMET,2017-09-02T23:00:00Z,77.39
MTMET,2017-09-02T23:01:00Z,
MTMET,2017-09-02T23:02:00Z,
MTMET,2017-09-02T23:03:00Z,
MTMET,2017-09-02T23:04:00Z,
MTMET,2017-09-02T23:05:00Z,75.43
MTMET,2017-09-02T23:06:00Z,
MTMET,2017-09-02T23:07:00Z,
MTMET,2017-09-02T23:08:00Z,
MTMET,2017-09-02T23:09:00Z,
MTMET,2017-09-02T23:10:00Z,76.74
MTMET,2017-09-02T23:11:00Z,
MTMET,2017-09-02T23:12:00Z,
MTMET,2017-09-02T23:13:00Z,
MTMET,2017-09-02T23:14:00Z,
MTMET,2017-09-02T23:15:00Z,78.03
MTMET,2017-09-02T23:16:00Z,
MTMET,2017-09-02T23:17:00Z,
MTMET,2017-09-02T23:18:00Z,
MTMET,2017-09-02T23:19:00Z,
MTMET,2017-09-02T23:20:00Z,76.58
MTMET,2017-09-02T23:21:00Z,
MTMET,2017-09-02T23:22:00Z,
MTMET,2017-09-02T23:23:00Z,
MTMET,2017-09-02T23:24:00Z,
MTMET,2017-09-02T23:25:00Z,74.82
MTMET,2017-09-02T23:26:00Z,
MTMET,2017-09-02T23:27:00Z,
MTMET,2017-09-02T23:28:00Z,
MTMET,2017-09-02T23:29:00Z,
MTMET,2017-09-02T23:30:00Z,76.1
MTMET,2017-09-02T23:31:00Z,
MTMET,2017-09-02T23:32:00Z,
MTMET,2017-09-02T23:33:00Z,
MTMET,2017-09-02T23:34:00Z,
MTMET,2017-09-02T23:35:00Z,76.91
MTMET,2017-09-02T23:36:00Z,
MTMET,2017-09-02T23:37:00Z,
MTMET,2017-09-02T23:38:00Z,
MTMET,2017-09-02T23:39:00Z,
MTMET,2017-09-02T23:40:00Z,77.92
MTMET,2017-09-02T23:41:00Z,
MTMET,2017-09-02T23:42:00Z,
MTMET,2017-09-02T23:43:00Z,
MTMET,2017-09-02T23:44:00Z,
MTMET,2017-09-02T23:45:00Z,76.27
MTMET,2017-09-02T23:46:00Z,
MTMET,2017-09-02T23:47:00Z,
MTMET,2017-09-02T23:48:00Z,
MTMET,2017-09-02T23:49:00Z,
MTMET,2017-09-02T23:50:00Z,77.1
MTMET,2017-09-02T23:51:00Z,
MTMET,2017-09-02T23:52:00Z,
MTMET,2017-09-02T23:53:00Z,
MTMET,2017-09-02T23:54:00Z,
MTMET,2017-09-02T23:55:00Z,75.66
MTMET,2017-09-02T23:56:00Z,
MTMET,2017-09-02T23:57:00Z,
MTMET,2017-09-02T23:58:00Z,
MTMET,2017-09-02T23:59:00Z,
MTMET,2017-09-03T00:00:00Z,78.08
MTMET,2017-09-03T00:01:00Z,
MTMET,2017-09-03T00:02:00Z,
MTMET,2017-09-03T00:03:00Z,
MTMET,2017-09-03T00:04:00Z,
MTMET,2017-09-03T00:05:00Z,80.5
MTMET,2017-09-03T00:06:00Z,
MTMET,2017-09-03T00:07:00Z,
MTMET,2017-09-03T00:08:00Z,
MTMET,2017-09-03T00:09:00Z,
MTMET,2017-09-03T00:10:00Z,79.17
MTMET,2017-09-03T00:11:00Z,
MTMET,2017-09-03T00:12:00Z,
MTMET,2017-09-03T00:13:00Z,
MTMET,2017-09-03T00:14:00Z,
MTMET,2017-09-03T00:15:00Z,76.72
MTMET,2017-09-03T00:16:00Z,
MTMET,2017-09-03T00:17:00Z,
MTMET,2017-09-03T00:18:00Z,
MTMET,2017-09-03T00:19:00Z,
MTMET,2017-09-03T00:20:00Z,80.4
MTMET,2017-09-03T00:21:00Z,
MTMET,2017-09-03T00:22:00Z,
MTMET,2017-09-03T00:23:00Z,
MTMET,2017-09-03T00:24:00Z,
MTMET,2017-09-03T00:25:00Z,81.2
MTMET,2017-09-03T00:26:00Z,
MTMET,2017-09-03T00:27:00Z,
MTMET,2017-09-03T00:28:00Z,
MTMET,2017-09-03T00:29:00Z,
MTMET,2017-09-03T00:30:00Z,80.2
MTMET,2017-09-03T00:31:00Z,
MTMET,2017-09-03T00:32:00Z,
MTMET,2017-09-03T00:33:00Z,
MTMET,2017-09-03T00:34:00Z,
MTMET,2017-09-03T00:35:00Z,82.3
MTMET,2017-09-03T00:36:00Z,
MTMET,2017-09-03T00:37:00Z,
MTMET,2017-09-03T00:38:00Z,
MTMET,2017-09-03T00:39:00Z,
MTMET,2017-09-03T00:40:00Z,79.75
MTMET,2017-09-03T00:41:00Z,
MTMET,2017-09-03T00:42:00Z,
MTMET,2017-09-03T00:43:00Z,
MTMET,2017-09-03T00:44:00Z,
MTMET,2017-09-03T00:45:00Z,79.84
MTMET,2017-09-03T00:46:00Z,
MTMET,2017-09-03T00:47:00Z,
MTMET,2017-09-03T00:48:00Z,
MTMET,2017-09-03T00:49:00Z,
MTMET,2017-09-03T00:50:00Z,78.94
MTMET,2017-09-03T00:51:00Z,
MTMET,2017-09-03T00:52:00Z,
MTMET,2017-09-03T00:53:00Z,
MTMET,2017-09-03T00:54:00Z,
MTMET,2017-09-03T00:55:00Z,77.4
MTMET,2017-09-03T00:56:00Z,
MTMET,2017-09-03T00:57:00Z,
MTMET,2017-09-03T00:58:00Z,
MTMET,2017-09-03T00:59:00Z,
MTMET,2017-09-03T01:00:00Z,81.6
MTMET,2017-09-03T01:01:00Z,
MTMET,2017-09-03T01:02:00Z,
MTMET,2017-09-03T01:03:00Z,
MTMET,2017-09-03T01:04:00Z,
MTMET,2017-09-03T01:05:00Z,79.96
MTMET,2017-09-03T01:06:00Z,
MTMET,2017-09-03T01:07:00Z,
MTMET,2017-09-03T01:08:00Z,
MTMET,2017-09-03T01:09:00Z,
MTMET,2017-09-03T01:10:00Z,82.0
MTMET,2017-09-03T01:11:00Z,
MTMET,2017-09-03T01:12:00Z,
MTMET,2017-09-03T01:13:00Z,
MTMET,2017-09-03T01:14:00Z,
MTMET,2017-09-03T01:15:00Z,78.14
MTMET,2017-09-03T01:16:00Z,
MTMET,2017-09-03T01:17:00Z,
MTMET,2017-09-03T01:18:00Z,
MTMET,2017-09-03T01:19:00Z,
MTMET,2017-09-03T01:20:00Z,76.63
MTMET,2017-09-03T01:21:00Z,
MTMET,2017-09-03T01:22:00Z,
MTMET,2017-09-03T01:23:00Z,
MTMET,2017-09-03T01:24:00Z,
MTMET,2017-09-03T01:25:00Z,78.76
MTMET,2017-09-03T01:26:00Z,
MTMET,2017-09-03T01:27:00Z,
MTMET,2017-09-03T01:28:00Z,
MTMET,2017-09-03T01:29:00Z,
MTMET,2017-09-03T01:30:00Z,78.3
MTMET,2017-09-03T01:31:00Z,
MTMET,2017-09-03T01:32:00Z,
MTMET,2017-09-03T01:33:00Z,
MTMET,2017-09-03T01:34:00Z,
MTMET,2017-09-03T01:35:00Z,77.18
MTMET,2017-09-03T01:36:00Z,
MTMET,2017-09-03T01:37:00Z,
MTMET,2017-09-03T01:38:00Z,
MTMET,2017-09-03T01:39:00Z,
MTMET,2017-09-03T01:40:00Z,72.85
MTMET,2017-09-03T01:41:00Z,
MTMET,2017-09-03T01:42:00Z,
MTMET,2017-09-03T01:43:00Z,
MTMET,2017-09-03T01:44:00Z,
MTMET,2017-09-03T01:45:00Z,69.2
MTMET,2017-09-03T01:46:00Z,
MTMET,2017-09-03T01:47:00Z,
MTMET,2017-09-03T01:48:00Z,
MTMET,2017-09-03T01:49:00Z,
MTMET,2017-09-03T01:50:00Z,66.64
MTMET,2017-09-03T01:51:00Z,
MTMET,2017-09-03T01:52:00Z,
MTMET,2017-09-03T01:53:00Z,
MTMET,2017-09-03T01:54:00Z,
MTMET,2017-09-03T01:55:00Z,65.54
MTMET,2017-09-03T01:56:00Z,
MTMET,2017-09-03T01:57:00Z,
MTMET,2017-09-03T01:58:00Z,
MTMET,2017-09-03T01:59:00Z,
MTMET,2017-09-03T02:00:00Z,65.06
MTMET,2017-09-03T02:01:00Z,
MTMET,2017-09-03T02:02:00Z,
MTMET,2017-09-03T02:03:00Z,
MTMET,2017-09-03T02:04:00Z,
MTMET,2017-09-03T02:05:00Z,65.76
MTMET,2017-09-03T02:06:00Z,
MTMET,2017-09-03T02:07:00Z,
MTMET,2017-09-03T02:08:00Z,
MTMET,2017-09-03T02:09:00Z,
MTMET,2017-09-03T02:10:00Z,67.5
MTMET,2017-09-03T02:11:00Z,
MTMET,2017-09-03T02:12:00Z,
MTMET,2017-09-03T02:13:00Z,
MTMET,2017-09-03T02:14:00Z,
MTMET,2017-09-03T02:15:00Z,67.86
MTMET,2017-09-03T02:16:00Z,
MTMET,2017-09-03T02:17:00Z,
MTMET,2017-09-03T02:18:00Z,
MTMET,2017-09-03T02:19:00Z,
MTMET,2017-09-03T02:20:00Z,66.15
MTMET,2017-09-03T02:21:00Z,
MTMET,2017-09-03T02:22:00Z,
MTMET,2017-09-03T02:23:00Z,
MTMET,2017-09-03T02:24:00Z,
MTMET,2017-09-03T02:25:00Z,69.37
MTMET,2017-09-03T02:26:00Z,
MTMET,2017-09-03T02:27:00Z,
MTMET,2017-09-03T02:28:00Z,
MTMET,2017-09-03T02:29:00Z,
MTMET,2017-09-03T02:30:00Z,70.2
MTMET,2017-09-03T02:31:00Z,
MTMET,2017-09-03T02:32:00Z,
MTMET,2017-09-03T02:33:00Z,
MTMET,2017-09-03T02:34:00Z,
MTMET,2017-09-03T02:35:00Z,69.51
MTMET,2017-09-03T02:36:00Z,
MTMET,2017-09-03T02:37:00Z,
MTMET,2017-09-03T02:38:00Z,
MTMET,2017-09-03T02:39:00Z,
MTMET,2017-09-03T02:40:00Z,70.75
MTMET,2017-09-03T02:41:00Z,
MTMET,2017-09-03T02:42:00Z,
MTMET,2017-09-03T02:43:00Z,
MTMET,2017-09-03T02:44:00Z,
MTMET,2017-09-03T02:45:00Z,70.14
MTMET,2017-09-03T02:46:00Z,
MTMET,2017-09-03T02:47:00Z,
MTMET,2017-09-03T02:48:00Z,
MTMET,2017-09-03T02:49:00Z,
MTMET,2017-09-03T02:50:00Z,69.63
MTMET,2017-09-03T02:51:00Z,
MTMET,2017-09-03T02:52:00Z,
MTMET,2017-09-03T02:53:00Z,
MTMET,2017-09-03T02:54:00Z,
MTMET,2017-09-03T02:55:00Z,68.99
MTMET,2017-09-03T02:56:00Z,
MTMET,2017-09-03T02:57:00Z,
MTMET,2017-09-03T02:58:00Z,
MTMET,2017-09-03T02:59:00Z,
MTMET,2017-09-03T03:00:00Z,69.24
MTMET,2017-09-03T03:01:00Z,
MTMET,2017-09-03T03:02:00Z,
MTMET,2017-09-03T03:03:00Z,
MTMET,2017-09-03T03:04:00Z,
MTMET,2017-09-03T03:05:00Z,70.01
MTMET,2017-09-03T03:06:00Z,
MTMET,2017-09-03T03:07:00Z,
MTMET,2017-09-03T03:08:00Z,
MTMET,2017-09-03T03:09:00Z,
MTMET,2017-09-03T03:10:00Z,70.42
MTMET,2017-09-03T03:11:00Z,
MTMET,2017-09-03T03:12:00Z,
MTMET,2017-09-03T03:13:00Z,
MTMET,2017-09-03T03:14:00Z,
MTMET,2017-09-03T03:15:00Z,70.21
MTMET,2017-09-03T03:16:00Z,
MTMET,2017-09-03T03:17:00Z,
MTMET,2017-09-03T03:18:00Z,
MTMET,2017-09-03T03:19:00Z,
MTMET,2017-09-03T03:20:00Z,70.0
MTMET,2017-09-03T03:21:00Z,
MTMET,2017-09-03T03:22:00Z,
MTMET,2017-09-03T03:23:00Z,
MTMET,2017-09-03T03:24:00Z,
MTMET,2017-09-03T03:25:00Z,69.62
MTMET,2017-09-03T03:26:00Z,
MTMET,2017-09-03T03:27:00Z,
MTMET,2017-09-03T03:28:00Z,
MTMET,2017-09-03T03:29:00Z,
MTMET,2017-09-03T03:30:00Z,69.76
MTMET,2017-09-03T03:31:00Z,
MTMET,2017-09-03T03:32:00Z,
MTMET,2017-09-03T03:33:00Z,
MTMET,2017-09-03T03:34:00Z,
MTMET,2017-09-03T03:35:00Z,70.4
MTMET,2017-09-03T03:36:00Z,
MTMET,2017-09-03T03:37:00Z,
MTMET,2017-09-03T03:38:00Z,
MTMET,2017-09-03T03:39:00Z,
MTMET,2017-09-03T03:40:00Z,69.89
MTMET,2017-09-03T03:41:00Z,
MTMET,2017-09-03T03:42:00Z,
MTMET,2017-09-03T03:43:00Z,
MTMET,2017-09-03T03:44:00Z,
MTMET,2017-09-03T03:45:00Z,69.8
MTMET,2017-09-03T03:46:00Z,
MTMET,2017-09-03T03:47:00Z,
MTMET,2017-09-03T03:48:00Z,
MTMET,2017-09-03T03:49:00Z,
MTMET,2017-09-03T03:50:00Z,70.61
MTMET,2017-09-03T03:51:00Z,
MTMET,2017-09-03T03:52:00Z,
MTMET,2017-09-03T03:53:00Z,
MTMET,2017-09-03T03:54:00Z,
MTMET,2017-09-03T03:55:00Z,70.24
MTMET,2017-09-03T03:56:00Z,
MTMET,2017-09-03T03:57:00Z,
MTMET,2017-09-03T03:58:00Z,
MTMET,2017-09-03T03:59:00Z,
MTMET,2017-09-03T04:00:00Z,70.07
MTMET,2017-09-03T04:01:00Z,
MTMET,2017-09-03T04:02:00Z,
MTMET,2017-09-03T04:03:00Z,
MTMET,2017-09-03T04:04:00Z,
MTMET,2017-09-03T04:05:00Z,70.66
MTMET,2017-09-03T04:06:00Z,
MTMET,2017-09-03T04:07:00Z,
MTMET,2017-09-03T04:08:00Z,
MTMET,2017-09-03T04:09:00Z,
MTMET,2017-09-03T04:10:00Z,69.92
MTMET,2017-09-03T04:11:00Z,
MTMET,2017-09-03T04:12:00Z,
MTMET,2017-09-03T04:13:00Z,
MTMET,2017-09-03T04:14:00Z,
MTMET,2017-09-03T04:15:00Z,70.23
MTMET,2017-09-03T04:16:00Z,
MTMET,2017-09-03T04:17:00Z,
MTMET,2017-09-03T04:18:00Z,
MTMET,2017-09-03T04:19:00Z,
MTMET,2017-09-03T04:20:00Z,69.82
MTMET,2017-09-03T04:21:00Z,
MTMET,2017-09-03T04:22:00Z,
MTMET,2017-09-03T04:23:00Z,
MTMET,2017-09-03T04:24:00Z,
MTMET,2017-09-03T04:25:00Z,70.04
MTMET,2017-09-03T04:26:00Z,
MTMET,2017-09-03T04:27:00Z,
MTMET,2017-09-03T04:28:00Z,
MTMET,2017-09-03T04:29:00Z,
MTMET,2017-09-03T04:30:00Z,70.17
MTMET,2017-09-03T04:31:00Z,
MTMET,2017-09-03T04:32:00Z,
MTMET,2017-09-03T04:33:00Z,
MTMET,2017-09-03T04:34:00Z,
MTMET,2017-09-03T04:35:00Z,70.87
MTMET,2017-09-03T04:36:00Z,
MTMET,2017-09-03T04:37:00Z,
MTMET,2017-09-03T04:38:00Z,
MTMET,2017-09-03T04:39:00Z,
MTMET,2017-09-03T04:40:00Z,70.89
MTMET,2017-09-03T04:41:00Z,
MTMET,2017-09-03T04:42:00Z,
MTMET,2017-09-03T04:43:00Z,
MTMET,2017-09-03T04:44:00Z,
MTMET,2017-09-03T04:45:00Z,71.69
MTMET,2017-09-03T04:46:00Z,
MTMET,2017-09-03T04:47:00Z,
MTMET,2017-09-03T04:48:00Z,
MTMET,2017-09-03T04:49:00Z,
MTMET,2017-09-03T04:50:00Z,71.69
MTMET,2017-09-03T04:51:00Z,
MTMET,2017-09-03T04:52:00Z,
MTMET,2017-09-03T04:53:00Z,
MTMET,2017-09-03T04:54:00Z,
MTMET,2017-09-03T04:55:00Z,71.38
MTMET,2017-09-03T04:56:00Z,
MTMET,2017-09-03T04:57:00Z,
MTMET,2017-09-03T04:58:00Z,
MTMET,2017-09-03T04:59:00Z,
MTMET,2017-09-03T05:00:00Z,70.81
MTMET,2017-09-03T05:01:00Z,
MTMET,2017-09-03T05:02:00Z,
MTMET,2017-09-03T05:03:00Z,
MTMET,2017-09-03T05:04:00Z,
MTMET,2017-09-03T05:05:00Z,70.48
MTMET,2017-09-03T05:06:00Z,
MTMET,2017-09-03T05:07:00Z,
MTMET,2017-09-03T05:08:00Z,
MTMET,2017-09-03T05:09:00Z,
MTMET,2017-09-03T05:10:00Z,70.46
MTMET,2017-09-03T05:11:00Z,
MTMET,2017-09-03T05:12:00Z,
MTMET,2017-09-03T05:13:00Z,
MTMET,2017-09-03T05:14:00Z,
MTMET,2017-09-03T05:15:00Z,70.12
MTMET,2017-09-03T05:16:00Z,
MTMET,2017-09-03T05:17:00Z,
MTMET,2017-09-03T05:18:00Z,
MTMET,2017-09-03T05:19:00Z,
MTMET,2017-09-03T05:20:00Z,70.62
MTMET,2017-09-03T05:21:00Z,
MTMET,2017-09-03T05:22:00Z,
MTMET,2017-09-03T05:23:00Z,
MTMET,2017-09-03T05:24:00Z,
MTMET,2017-09-03T05:25:00Z,69.71
MTMET,2017-09-03T05:26:00Z,
MTMET,2017-09-03T05:27:00Z,
MTMET,2017-09-03T05:28:00Z,
MTMET,2017-09-03T05:29:00Z,
MTMET,2017-09-03T05:30:00Z,69.51
MTMET,2017-09-03T05:31:00Z,
MTMET,2017-09-03T05:32:00Z,
MTMET,2017-09-03T05:33:00Z,
MTMET,2017-09-03T05:34:00Z,
MTMET,2017-09-03T05:35:00Z,69.33
MTMET,2017-09-03T05:36:00Z,
MTMET,2017-09-03T05:37:00Z,
MTMET,2017-09-03T05:38:00Z,
MTMET,2017-09-03T05:39:00Z,
MTMET,2017-09-03T05:40:00Z,68.63
MTMET,2017-09-03T05:41:00Z,
MTMET,2017-09-03T05:42:00Z,
MTMET,2017-09-03T05:43:00Z,
MTMET,2017-09-03T05:44:00Z,
MTMET,2017-09-03T05:45:00Z,68.59
MTMET,2017-09-03T05:46:00Z,
MTMET,2017-09-03T05:47:00Z,
MTMET,2017-09-03T05:48:00Z,
MTMET,2017-09-03T05:49:00Z,
MTMET,2017-09-03T05:50:00Z,68.94
MTMET,2017-09-03T05:51:00Z,
MTMET,2017-09-03T05:52:00Z,
MTMET,2017-09-03T05:53:00Z,
MTMET,2017-09-03T05:54:00Z,
MTMET,2017-09-03T05:55:00Z,69.31
MTMET,2017-09-03T05:56:00Z,
MTMET,2017-09-03T05:57:00Z,
MTMET,2017-09-03T05:58:00Z,
MTMET,2017-09-03T05:59:00Z,
MTMET,2017-09-03T06:00:00Z,69.08
MTMET,2017-09-03T06:01:00Z,
MTMET,2017-09-03T06:02:00Z,
MTMET,2017-09-03T06:03:00Z,
MTMET,2017-09-03T06:04:00Z,
MTMET,2017-09-03T06:05:00Z,68.75
MTMET,2017-09-03T06:06:00Z,
MTMET,2017-09-03T06:07:00Z,
MTMET,2017-09-03T06:08:00Z,
MTMET,2017-09-03T06:09:00Z,
MTMET,2017-09-03T06:10:00Z,68.49
MTMET,2017-09-03T06:11:00Z,
MTMET,2017-09-03T06:12:00Z,
MTMET,2017-09-03T06:13:00Z,
MTMET,2017-09-03T06:14:00Z,
MTMET,2017-09-03T06:15:00Z,69.68
MTMET,2017-09-03T06:16:00Z,
MTMET,2017-09-03T06:17:00Z,
MTMET,2017-09-03T06:18:00Z,
MTMET,2017-09-03T06:19:00Z,
MTMET,2017-09-03T06:20:00Z,70.55
MTMET,2017-09-03T06:21:00Z,
MTMET,2017-09-03T06:22:00Z,
MTMET,2017-09-03T06:23:00Z,
MTMET,2017-09-03T06:24:00Z,
MTMET,2017-09-03T06:25:00Z,71.32
MTMET,2017-09-03T06:26:00Z,
MTMET,2017-09-03T06:27:00Z,
MTMET,2017-09-03T06:28:00Z,
MTMET,2017-09-03T06:29:00Z,
MTMET,2017-09-03T06:30:00Z,72.33
MTMET,2017-09-03T06:31:00Z,
MTMET,2017-09-03T06:32:00Z,
MTMET,2017-09-03T06:33:00Z,
MTMET,2017-09-03T06:34:00Z,
MTMET,2017-09-03T06:35:00Z,71.75
MTMET,2017-09-03T06:36:00Z,
MTMET,2017-09-03T06:37:00Z,
MTMET,2017-09-03T06:38:00Z,
MTMET,2017-09-03T06:39:00Z,
MTMET,2017-09-03T06:40:00Z,72.53
MTMET,2017-09-03T06:41:00Z,
MTMET,2017-09-03T06:42:00Z,
MTMET,2017-09-03T06:43:00Z,
MTMET,2017-09-03T06:44:00Z,
MTMET,2017-09-03T06:45:00Z,72.25
MTMET,2017-09-03T06:46:00Z,
MTMET,2017-09-03T06:47:00Z,
MTMET,2017-09-03T06:48:00Z,
MTMET,2017-09-03T06:49:00Z,
MTMET,2017-09-03T06:50:00Z,72.31
MTMET,2017-09-03T06:51:00Z,
MTMET,2017-09-03T06:52:00Z,
MTMET,2017-09-03T06:53:00Z,
MTMET,2017-09-03T06:54:00Z,
MTMET,2017-09-03T06:55:00Z,71.97
MTMET,2017-09-03T06:56:00Z,
MTMET,2017-09-03T06:57:00Z,
MTMET,2017-09-03T06:58:00Z,
MTMET,2017-09-03T06:59:00Z,
MTMET,2017-09-03T07:00:00Z,72.33
MTMET,2017-09-03T07:01:00Z,
MTMET,2017-09-03T07:02:00Z,
MTMET,2017-09-03T07:03:00Z,
MTMET,2017-09-03T07:04:00Z,
MTMET,2017-09-03T07:05:00Z,72.67
MTMET,2017-09-03T07:06:00Z,
MTMET,2017-09-03T07:07:00Z,
MTMET,2017-09-03T07:08:00Z,
MTMET,2017-09-03T07:09:00Z,
MTMET,2017-09-03T07:10:00Z,71.5
MTMET,2017-09-03T07:11:00Z,
MTMET,2017-09-03T07:12:00Z,
MTMET,2017-09-03T07:13:00Z,
MTMET,2017-09-03T07:14:00Z,
MTMET,2017-09-03T07:15:00Z,70.03
MTMET,2017-09-03T07:16:00Z,
MTMET,2017-09-03T07:17:00Z,
MTMET,2017-09-03T07:18:00Z,
MTMET,2017-09-03T07:19:00Z,
MTMET,2017-09-03T07:20:00Z,69.76
MTMET,2017-09-03T07:21:00Z,
MTMET,2017-09-03T07:22:00Z,
MTMET,2017-09-03T07:23:00Z,
MTMET,2017-09-03T07:24:00Z,
MTMET,2017-09-03T07:25:00Z,69.52
MTMET,2017-09-03T07:26:00Z,
MTMET,2017-09-03T07:27:00Z,
MTMET,2017-09-03T07:28:00Z,
MTMET,2017-09-03T07:29:00Z,
MTMET,2017-09-03T07:30:00Z,68.72
MTMET,2017-09-03T07:31:00Z,
